model,domain,lead_day,metric,mean,ci_lower,ci_upper,n_initializations,bootstrap_reps,block_days,seed_base,lead_seed
GNN,laptev,27,rmse,0.2204837098570225,0.1763434445718631,0.2439585053973713,282,5000,7,20260816,20260843
GNN,laptev,28,rmse,0.2267473470915711,0.1818518821956478,0.2492170379148034,282,5000,7,20260816,20260844
GNN,laptev,29,rmse,0.2329882882415826,0.1882229598600983,0.2543521297898009,282,5000,7,20260816,20260845
GNN,laptev,30,rmse,0.2392397692027014,0.1928819466153189,0.260534676958282,282,5000,7,20260816,20260846
GNN,east_siberian,1,rmse,0.0299905006559223,0.0256252516742153,0.0338777234078265,282,5000,7,20260816,20260817
GNN,east_siberian,2,rmse,0.0466313316231813,0.0401531819171209,0.0521082873322737,282,5000,7,20260816,20260818
GNN,east_siberian,3,rmse,0.0606039044641338,0.0527320551706683,0.0677156437682441,282,5000,7,20260816,20260819
GNN,east_siberian,4,rmse,0.0730789595382589,0.06359364722217,0.0816348570562654,282,5000,7,20260816,20260820
GNN,east_siberian,5,rmse,0.0847331872029842,0.0741782684058328,0.0946218970075259,282,5000,7,20260816,20260821
GNN,east_siberian,6,rmse,0.0953352895811898,0.0836532134839738,0.1072735032561585,282,5000,7,20260816,20260822
GNN,east_siberian,7,rmse,0.1060484078976917,0.0936433569963973,0.1195419257118701,282,5000,7,20260816,20260823
GNN,east_siberian,8,rmse,0.1150651249475613,0.102034939919031,0.1295270725189897,282,5000,7,20260816,20260824
GNN,east_siberian,9,rmse,0.1244900046574997,0.1103297918553949,0.1396019527825472,282,5000,7,20260816,20260825
GNN,east_siberian,10,rmse,0.133393673172044,0.1175408643088316,0.1487451124969576,282,5000,7,20260816,20260826
GNN,east_siberian,11,rmse,0.1413303466528474,0.1251927346231693,0.1580862476619892,282,5000,7,20260816,20260827
GNN,east_siberian,12,rmse,0.1498812834434867,0.1320512671608281,0.165869737517147,282,5000,7,20260816,20260828
GNN,east_siberian,13,rmse,0.1574878666747669,0.1384730225962963,0.1744603215761348,282,5000,7,20260816,20260829
GNN,east_siberian,14,rmse,0.1666676437415563,0.1466399830151697,0.1840761765895558,282,5000,7,20260816,20260830
GNN,east_siberian,15,rmse,0.1744114457251038,0.1530149580694104,0.1925615299661628,282,5000,7,20260816,20260831
GNN,east_siberian,16,rmse,0.1812014052872988,0.1591473545770868,0.1985039417533986,282,5000,7,20260816,20260832
GNN,east_siberian,17,rmse,0.1889626545474934,0.1656903473242071,0.2071456743898503,282,5000,7,20260816,20260833
GNN,east_siberian,18,rmse,0.1957564741420156,0.1703923668704177,0.2134598510080088,282,5000,7,20260816,20260834
GNN,east_siberian,19,rmse,0.2027061498168533,0.1754885793814933,0.2202605702111077,282,5000,7,20260816,20260835
GNN,east_siberian,20,rmse,0.2095726926770729,0.1817011818350462,0.2267884809970782,282,5000,7,20260816,20260836
GNN,east_siberian,21,rmse,0.2170685560809036,0.1877433651820612,0.234535911295481,282,5000,7,20260816,20260837
GNN,east_siberian,22,rmse,0.2223978444545377,0.1926546532259977,0.2401364633755682,282,5000,7,20260816,20260838
GNN,east_siberian,23,rmse,0.2290471200336012,0.1985039002762262,0.2467966100638634,282,5000,7,20260816,20260839
GNN,east_siberian,24,rmse,0.2362878030192852,0.2041609068354738,0.2537087073327899,282,5000,7,20260816,20260840
GNN,east_siberian,25,rmse,0.2433460970434631,0.2096006749531782,0.2618123706174901,282,5000,7,20260816,20260841
GNN,east_siberian,26,rmse,0.2494168843296507,0.2143147108807878,0.2680876485963097,282,5000,7,20260816,20260842
GNN,east_siberian,27,rmse,0.2574293956889384,0.2208269716601943,0.2764901829285406,282,5000,7,20260816,20260843
GNN,east_siberian,28,rmse,0.265086604322288,0.2267969776299376,0.2843686992259234,282,5000,7,20260816,20260844
GNN,east_siberian,29,rmse,0.2727344522798339,0.2342302542606728,0.2917796240425431,282,5000,7,20260816,20260845
GNN,east_siberian,30,rmse,0.280029269563929,0.2398883610161593,0.3007103568695868,282,5000,7,20260816,20260846
GNN,chukchi,1,rmse,0.026167194407509,0.0221281076581663,0.0287677167215245,282,5000,7,20260816,20260817
GNN,chukchi,2,rmse,0.0407016928419184,0.0344136818374494,0.04457908333475,282,5000,7,20260816,20260818
GNN,chukchi,3,rmse,0.0533407936447249,0.0454910082659724,0.0582373751387316,282,5000,7,20260816,20260819
GNN,chukchi,4,rmse,0.0646010254401026,0.0555101143174992,0.0706287484123208,282,5000,7,20260816,20260820
GNN,chukchi,5,rmse,0.0756942003560677,0.065906606978397,0.0820176795426136,282,5000,7,20260816,20260821
GNN,chukchi,6,rmse,0.085688468933121,0.0752903662218829,0.093197955574366,282,5000,7,20260816,20260822
GNN,chukchi,7,rmse,0.0965067349380471,0.0853164684379654,0.1042927161218595,282,5000,7,20260816,20260823
GNN,chukchi,8,rmse,0.1055486450621696,0.0936242033503145,0.113566000402432,282,5000,7,20260816,20260824
GNN,chukchi,9,rmse,0.1140719571460259,0.1007424112172995,0.122605244176981,282,5000,7,20260816,20260825
GNN,chukchi,10,rmse,0.1220348490208807,0.1077950941879426,0.131194669559949,282,5000,7,20260816,20260826
GNN,chukchi,11,rmse,0.129054295549182,0.1135674220984194,0.1382549471951882,282,5000,7,20260816,20260827
GNN,chukchi,12,rmse,0.1372423724849372,0.1209264826450086,0.147302779114202,282,5000,7,20260816,20260828
GNN,chukchi,13,rmse,0.1438525593192622,0.1262658267287157,0.1545596388876289,282,5000,7,20260816,20260829
GNN,chukchi,14,rmse,0.1535542859982678,0.1347861984972361,0.1649134669411336,282,5000,7,20260816,20260830
GNN,chukchi,15,rmse,0.1608366267377914,0.1408949226055656,0.1730877179787625,282,5000,7,20260816,20260831
GNN,chukchi,16,rmse,0.166146713229743,0.144552036977285,0.1786417883553619,282,5000,7,20260816,20260832
GNN,chukchi,17,rmse,0.17297759481838,0.1508011372051276,0.1862890469162952,282,5000,7,20260816,20260833
GNN,chukchi,18,rmse,0.1779663799655123,0.1533419049860846,0.1910525774490446,282,5000,7,20260816,20260834
GNN,chukchi,19,rmse,0.1828186208098883,0.1569714601845802,0.1967663704850627,282,5000,7,20260816,20260835
GNN,chukchi,20,rmse,0.187938056457667,0.1617960840058225,0.2024137010564516,282,5000,7,20260816,20260836
GNN,chukchi,21,rmse,0.1939268048929757,0.165994628531751,0.2088165587537093,282,5000,7,20260816,20260837
GNN,chukchi,22,rmse,0.1966842681887573,0.1686643870247925,0.2126883921609531,282,5000,7,20260816,20260838
GNN,chukchi,23,rmse,0.2009177659944571,0.1728006171110752,0.2167836502294965,282,5000,7,20260816,20260839
GNN,chukchi,24,rmse,0.2052500640941155,0.1749986105687502,0.2210696789166775,282,5000,7,20260816,20260840
GNN,chukchi,25,rmse,0.2091018650674367,0.1781672088836431,0.2260170323417617,282,5000,7,20260816,20260841
GNN,chukchi,26,rmse,0.2115195211826273,0.1802896113224023,0.2277185279250168,282,5000,7,20260816,20260842
GNN,chukchi,27,rmse,0.216858844036641,0.1846756294971559,0.2331821488423978,282,5000,7,20260816,20260843
GNN,chukchi,28,rmse,0.221954188560761,0.1889947026480997,0.2380761069009329,282,5000,7,20260816,20260844
GNN,chukchi,29,rmse,0.2267399122319688,0.1945023452213744,0.2430735008110712,282,5000,7,20260816,20260845
GNN,chukchi,30,rmse,0.2305427709707586,0.1971031270501775,0.2469028026617723,282,5000,7,20260816,20260846
GNN,pan_arctic,1,r,0.9966213845618692,0.9962545070278224,0.9970366642291248,282,5000,7,20260816,20260817
GNN,pan_arctic,2,r,0.9927024800772126,0.9921228200754142,0.9934539160240984,282,5000,7,20260816,20260818
GNN,pan_arctic,3,r,0.988598227988408,0.98778112947575,0.989632548145312,282,5000,7,20260816,20260819
GNN,pan_arctic,4,r,0.9844660187254256,0.9833849328130462,0.9857846609090726,282,5000,7,20260816,20260820
GNN,pan_arctic,5,r,0.980274608355496,0.9789467580270556,0.9818672072752748,282,5000,7,20260816,20260821
GNN,pan_arctic,6,r,0.9758314155450626,0.9741488338850476,0.977747132507366,282,5000,7,20260816,20260822
GNN,pan_arctic,7,r,0.9711033482835352,0.9690536052772458,0.973449357223824,282,5000,7,20260816,20260823
GNN,pan_arctic,8,r,0.9663979196161668,0.9640479261641096,0.9692049409639232,282,5000,7,20260816,20260824
GNN,pan_arctic,9,r,0.9617433325812624,0.9590790251120056,0.965098752784005,282,5000,7,20260816,20260825
GNN,pan_arctic,10,r,0.9572898160505257,0.9544714840657152,0.9613355414256562,282,5000,7,20260816,20260826
GNN,pan_arctic,11,r,0.9527428889284644,0.9494920614166322,0.9571808447133558,282,5000,7,20260816,20260827
GNN,pan_arctic,12,r,0.9478844571577204,0.9442027927787532,0.9529914593771904,282,5000,7,20260816,20260828
GNN,pan_arctic,13,r,0.943378715369311,0.9389821874617946,0.9488890168663968,282,5000,7,20260816,20260829
GNN,pan_arctic,14,r,0.9381403265292482,0.9334288525874176,0.9442763962459214,282,5000,7,20260816,20260830
GNN,pan_arctic,15,r,0.9331128446433264,0.9278968627701882,0.9398316851556568,282,5000,7,20260816,20260831
GNN,pan_arctic,16,r,0.9286218426583168,0.9231315419366264,0.9358525654389276,282,5000,7,20260816,20260832
GNN,pan_arctic,17,r,0.9232699168663518,0.9175821953667896,0.9309648370350035,282,5000,7,20260816,20260833
GNN,pan_arctic,18,r,0.9184283983495316,0.9124891386620572,0.9270084511030644,282,5000,7,20260816,20260834
GNN,pan_arctic,19,r,0.9134350112034584,0.9071154306328536,0.9226446210168446,282,5000,7,20260816,20260835
GNN,pan_arctic,20,r,0.9085206119810496,0.9019472565921488,0.9185173124419872,282,5000,7,20260816,20260836
GNN,pan_arctic,21,r,0.9029633045367096,0.8963542055238032,0.9133641103670608,282,5000,7,20260816,20260837
GNN,pan_arctic,22,r,0.8982332402514281,0.8914940955468188,0.909559629319182,282,5000,7,20260816,20260838
GNN,pan_arctic,23,r,0.8929141323981582,0.8858951617284695,0.904527111413092,282,5000,7,20260816,20260839
GNN,pan_arctic,24,r,0.8879369689927884,0.8806418673488344,0.9006710763333435,282,5000,7,20260816,20260840
GNN,pan_arctic,25,r,0.8828536400344387,0.8753892262638125,0.8961303189761944,282,5000,7,20260816,20260841
GNN,pan_arctic,26,r,0.8780347348065732,0.8705380546019091,0.891895894970259,282,5000,7,20260816,20260842
GNN,pan_arctic,27,r,0.872505022876168,0.8648151191242981,0.8870398621105462,282,5000,7,20260816,20260843
GNN,pan_arctic,28,r,0.8669160948392058,0.8589949509008715,0.8817118281742563,282,5000,7,20260816,20260844
GNN,pan_arctic,29,r,0.8616338670838964,0.8540106884910139,0.8766475907937836,282,5000,7,20260816,20260845
GNN,pan_arctic,30,r,0.8564169124991857,0.8485034361103458,0.8719784529768824,282,5000,7,20260816,20260846
GNN,combined_nsr,1,r,0.9950686857147332,0.9946202813652968,0.9956152886252004,282,5000,7,20260816,20260817
GNN,combined_nsr,2,r,0.9884933349212311,0.9875589565955204,0.9895637694728378,282,5000,7,20260816,20260818
GNN,combined_nsr,3,r,0.9808430574602996,0.9792467454217508,0.9825086873508428,282,5000,7,20260816,20260819
GNN,combined_nsr,4,r,0.9728892861785344,0.9705343558871008,0.9753624716351652,282,5000,7,20260816,20260820
GNN,combined_nsr,5,r,0.964392027654282,0.9612144674415888,0.967551214529019,282,5000,7,20260816,20260821
GNN,combined_nsr,6,r,0.9556243436911755,0.9518743015096583,0.9598463894931708,282,5000,7,20260816,20260822
GNN,combined_nsr,7,r,0.946107496749733,0.9416619946657392,0.9510360400920234,282,5000,7,20260816,20260823
GNN,combined_nsr,8,r,0.9367248728849628,0.9322045074178168,0.9424843365345928,282,5000,7,20260816,20260824
GNN,combined_nsr,9,r,0.9275774056644094,0.9225967197663536,0.9339735990773796,282,5000,7,20260816,20260825
GNN,combined_nsr,10,r,0.919097303895272,0.913717294931684,0.9260049504138536,282,5000,7,20260816,20260826
GNN,combined_nsr,11,r,0.9101809740656,0.9038197175123676,0.9174803299790169,282,5000,7,20260816,20260827
GNN,combined_nsr,12,r,0.9014181648560752,0.8944221215843015,0.9090363682025664,282,5000,7,20260816,20260828
GNN,combined_nsr,13,r,0.8931251231496523,0.8854442340604346,0.9012375756707436,282,5000,7,20260816,20260829
GNN,combined_nsr,14,r,0.8824935468156185,0.8737587994692068,0.8911498158451794,282,5000,7,20260816,20260830
GNN,combined_nsr,15,r,0.8730274052862144,0.8625413896815104,0.8825309599805697,282,5000,7,20260816,20260831
GNN,combined_nsr,16,r,0.8647989171189374,0.853633346595323,0.8748187243089025,282,5000,7,20260816,20260832
GNN,combined_nsr,17,r,0.8550243750047594,0.8430498414049495,0.8657885648689909,282,5000,7,20260816,20260833
GNN,combined_nsr,18,r,0.8466455591009416,0.83417651269084,0.8583473125229809,282,5000,7,20260816,20260834
GNN,combined_nsr,19,r,0.8375359479003825,0.824290769409179,0.8505028892622133,282,5000,7,20260816,20260835
GNN,combined_nsr,20,r,0.8286168341784155,0.8154055994283509,0.8423045596908053,282,5000,7,20260816,20260836
GNN,combined_nsr,21,r,0.8181009104996259,0.804296218677438,0.8336839028135151,282,5000,7,20260816,20260837
GNN,combined_nsr,22,r,0.8097950378135241,0.7965215959398667,0.8258933456577856,282,5000,7,20260816,20260838
GNN,combined_nsr,23,r,0.8003580461701209,0.7870774335820682,0.8176199298464811,282,5000,7,20260816,20260839
GNN,combined_nsr,24,r,0.7920590477351148,0.7791587983830777,0.8104835846578917,282,5000,7,20260816,20260840
GNN,combined_nsr,25,r,0.7837023932427478,0.7707938239148936,0.8034200327143208,282,5000,7,20260816,20260841
GNN,combined_nsr,26,r,0.7756061852857217,0.7622057925183585,0.796408135920394,282,5000,7,20260816,20260842
GNN,combined_nsr,27,r,0.7660609087088642,0.7519137651617692,0.7875072535689288,282,5000,7,20260816,20260843
GNN,combined_nsr,28,r,0.756545867528432,0.7419727603474474,0.7778107500890469,282,5000,7,20260816,20260844
GNN,combined_nsr,29,r,0.7483464582983005,0.7338453302990589,0.769701017795026,282,5000,7,20260816,20260845
GNN,combined_nsr,30,r,0.7395236371902497,0.7242392416489334,0.760791779378131,282,5000,7,20260816,20260846
GNN,barents,1,r,0.976698948937176,0.9581346801934154,0.9961192579855636,282,5000,7,20260816,20260817
GNN,barents,2,r,0.9609300795641827,0.93509695760446,0.9921431630441094,282,5000,7,20260816,20260818
GNN,barents,3,r,0.9410792448359052,0.9017492912921878,0.986838879621251,282,5000,7,20260816,20260819
GNN,barents,4,r,0.9222206676775432,0.8740364344536921,0.9820560497215092,282,5000,7,20260816,20260820
GNN,barents,5,r,0.899191198234841,0.8370154293260441,0.9766423333221828,282,5000,7,20260816,20260821
GNN,barents,6,r,0.8808232623787902,0.8097689235488744,0.9715428221026304,282,5000,7,20260816,20260822
GNN,barents,7,r,0.8587268520651252,0.7737698809936926,0.9659640792405816,282,5000,7,20260816,20260823
GNN,barents,8,r,0.8393934382816582,0.7435581461425506,0.9593345874154766,282,5000,7,20260816,20260824
GNN,barents,9,r,0.8242381664684643,0.7250558358469218,0.95475044136438,282,5000,7,20260816,20260825
GNN,barents,10,r,0.8105814277245817,0.7032738534670708,0.949145548996465,282,5000,7,20260816,20260826
GNN,barents,11,r,0.7954328724958254,0.683462213486357,0.9442330416462564,282,5000,7,20260816,20260827
GNN,barents,12,r,0.7793449667143556,0.6553466722851172,0.9349411269902074,282,5000,7,20260816,20260828
GNN,barents,13,r,0.7663673113827613,0.638040244686284,0.9300419180427354,282,5000,7,20260816,20260829
GNN,barents,14,r,0.7476906494028084,0.6114710336498007,0.9252114709900652,282,5000,7,20260816,20260830
GNN,barents,15,r,0.7310907851522164,0.5888513861142336,0.9184470964506702,282,5000,7,20260816,20260831
GNN,barents,16,r,0.7200880767004413,0.5750072617597601,0.9128576264895514,282,5000,7,20260816,20260832
GNN,barents,17,r,0.7038259662863474,0.5476699316669305,0.9094969682085404,282,5000,7,20260816,20260833
GNN,barents,18,r,0.6929643002367317,0.5316840505098759,0.9050379085045144,282,5000,7,20260816,20260834
GNN,barents,19,r,0.6826075948932698,0.5183953703977395,0.8964088038299007,282,5000,7,20260816,20260835
GNN,barents,20,r,0.6707464294264578,0.5010061233131312,0.8930805277086069,282,5000,7,20260816,20260836
GNN,barents,21,r,0.6566388637378928,0.4794871737797976,0.8828243326922832,282,5000,7,20260816,20260837
GNN,barents,22,r,0.6458011990980007,0.4642351617537618,0.881613952073684,282,5000,7,20260816,20260838
GNN,barents,23,r,0.6351526577858888,0.4523330338816947,0.8756688323605135,282,5000,7,20260816,20260839
GNN,barents,24,r,0.6277315648946667,0.4422138175109539,0.8711910735751652,282,5000,7,20260816,20260840
GNN,barents,25,r,0.6163638247037616,0.42198413007546,0.8674373190541713,282,5000,7,20260816,20260841
GNN,barents,26,r,0.6057455525215195,0.4085573152279584,0.8616160922344788,282,5000,7,20260816,20260842
GNN,barents,27,r,0.5948761508464294,0.3942833950555571,0.8558494409928633,282,5000,7,20260816,20260843
GNN,barents,28,r,0.5834448019042222,0.3760425889048721,0.8503199329630703,282,5000,7,20260816,20260844
GNN,barents,29,r,0.573442044158247,0.3638322586875728,0.8430025805967986,282,5000,7,20260816,20260845
GNN,barents,30,r,0.5639763991869333,0.3490602484437548,0.840026096292736,282,5000,7,20260816,20260846
GNN,kara,1,r,0.9918408356781784,0.9896610500025024,0.9950824306449604,282,5000,7,20260816,20260817
GNN,kara,2,r,0.9826696034899168,0.9775583613663646,0.990266094418996,282,5000,7,20260816,20260818
GNN,kara,3,r,0.9716512039398608,0.96249912548827,0.9844068174274164,282,5000,7,20260816,20260819
GNN,kara,4,r,0.9601162405729978,0.9470198013533216,0.9785672306411554,282,5000,7,20260816,20260820
GNN,kara,5,r,0.947847021460393,0.9290398766401996,0.9726625281001308,282,5000,7,20260816,20260821
GNN,kara,6,r,0.9347301667613366,0.9103356859589444,0.9667702698910168,282,5000,7,20260816,20260822
GNN,kara,7,r,0.91919557748642,0.8883941483691408,0.9604748930792604,282,5000,7,20260816,20260823
GNN,kara,8,r,0.9043479761657572,0.867372508699606,0.9539627204840792,282,5000,7,20260816,20260824
GNN,kara,9,r,0.889149548350937,0.8434429893629724,0.9485719818011278,282,5000,7,20260816,20260825
GNN,kara,10,r,0.875717683826046,0.8244892787949796,0.942528170602398,282,5000,7,20260816,20260826
GNN,kara,11,r,0.8613410202252472,0.8005828048971737,0.9371516864756202,282,5000,7,20260816,20260827
GNN,kara,12,r,0.8478346285400173,0.7727314879265372,0.9282519899557105,282,5000,7,20260816,20260828
GNN,kara,13,r,0.8350328664195695,0.7477483339615074,0.9236811809702632,282,5000,7,20260816,20260829
GNN,kara,14,r,0.8211166663713101,0.7226758716087056,0.918440741394973,282,5000,7,20260816,20260830
GNN,kara,15,r,0.8075298984059367,0.7013171464412695,0.9130681553268944,282,5000,7,20260816,20260831
GNN,kara,16,r,0.79574268195566,0.680970048250655,0.9061831018821052,282,5000,7,20260816,20260832
GNN,kara,17,r,0.7817037817838856,0.6523506802497516,0.9011322000562404,282,5000,7,20260816,20260833
GNN,kara,18,r,0.7701498961991274,0.6334716965407895,0.895528213867417,282,5000,7,20260816,20260834
GNN,kara,19,r,0.7582331653717359,0.6102500130773715,0.8873430413974908,282,5000,7,20260816,20260835
GNN,kara,20,r,0.746722343595057,0.5990343128994489,0.884133013234337,282,5000,7,20260816,20260836
GNN,kara,21,r,0.7327200630580404,0.5724676045004797,0.8734872309955336,282,5000,7,20260816,20260837
GNN,kara,22,r,0.721139914396588,0.5587490402957607,0.8704427763955975,282,5000,7,20260816,20260838
GNN,kara,23,r,0.708441768948792,0.5481907976099636,0.8613720837840095,282,5000,7,20260816,20260839
GNN,kara,24,r,0.6960189165013648,0.5291876893778418,0.8573624851425764,282,5000,7,20260816,20260840
GNN,kara,25,r,0.6840948837728542,0.5169324532337056,0.8518632905104467,282,5000,7,20260816,20260841
GNN,kara,26,r,0.6727654103281151,0.5065673029966837,0.8461938631937949,282,5000,7,20260816,20260842
GNN,kara,27,r,0.6601191786189783,0.4917266298999765,0.8381734995551894,282,5000,7,20260816,20260843
GNN,kara,28,r,0.6488033839230666,0.4892618982896561,0.8315649592202815,282,5000,7,20260816,20260844
GNN,kara,29,r,0.6384502265447993,0.4759534990190694,0.8233115241829206,282,5000,7,20260816,20260845
GNN,kara,30,r,0.6279045054854603,0.4662904715392459,0.8170242396144232,282,5000,7,20260816,20260846
GNN,laptev,1,r,0.9957676826626564,0.9944020848702386,0.9970760472021172,282,5000,7,20260816,20260817
GNN,laptev,2,r,0.990626129164834,0.9880674562620444,0.9935285906481344,282,5000,7,20260816,20260818
GNN,laptev,3,r,0.9851898071357702,0.9816159783840354,0.989462044196466,282,5000,7,20260816,20260819
GNN,laptev,4,r,0.9794827959302428,0.974600943733657,0.9852879725666708,282,5000,7,20260816,20260820
GNN,laptev,5,r,0.9737142206247512,0.9677096396632764,0.9811438535798264,282,5000,7,20260816,20260821
GNN,laptev,6,r,0.9675368224459324,0.9600549543627426,0.9770235407084236,282,5000,7,20260816,20260822
GNN,laptev,7,r,0.961252314038592,0.9522276357005626,0.9719127893897256,282,5000,7,20260816,20260823
GNN,laptev,8,r,0.9549543115393316,0.94482549827231,0.96738002603595,282,5000,7,20260816,20260824
GNN,laptev,9,r,0.9489382692032428,0.9375409091057264,0.962593721518438,282,5000,7,20260816,20260825
GNN,laptev,10,r,0.9429132562950904,0.9295279202203852,0.9588573929354268,282,5000,7,20260816,20260826
GNN,laptev,11,r,0.9369945254417392,0.9210365439085038,0.9545238912176116,282,5000,7,20260816,20260827
GNN,laptev,12,r,0.93082741686956,0.9131753922724544,0.9499374571123154,282,5000,7,20260816,20260828
GNN,laptev,13,r,0.924873673708758,0.9040729501865156,0.9456414440035128,282,5000,7,20260816,20260829
GNN,laptev,14,r,0.91896305108777,0.8961857977697862,0.9416905115846788,282,5000,7,20260816,20260830
GNN,laptev,15,r,0.9128563692218364,0.8874421084902878,0.9378642301671491,282,5000,7,20260816,20260831
GNN,laptev,16,r,0.9062605577162112,0.8786295432387587,0.9335525312789188,282,5000,7,20260816,20260832
GNN,laptev,17,r,0.8989576311284386,0.8673993978783163,0.9291651989796016,282,5000,7,20260816,20260833
GNN,laptev,18,r,0.8920021576710143,0.8592914453796467,0.9249052683723812,282,5000,7,20260816,20260834
GNN,laptev,19,r,0.8845735701137669,0.8485174963278879,0.9202963215449248,282,5000,7,20260816,20260835
GNN,laptev,20,r,0.8774203643772869,0.8399838984263348,0.9156430109755028,282,5000,7,20260816,20260836
GNN,laptev,21,r,0.8697476251093228,0.8303774285310708,0.9122916933353136,282,5000,7,20260816,20260837
GNN,laptev,22,r,0.8623135478440487,0.8215042007984736,0.9070265736228104,282,5000,7,20260816,20260838
GNN,laptev,23,r,0.8538624580085191,0.8123003617085611,0.9021907709087928,282,5000,7,20260816,20260839
GNN,laptev,24,r,0.8462307521859868,0.8023364757581826,0.8974198758068991,282,5000,7,20260816,20260840
GNN,laptev,25,r,0.8381016133649543,0.793938334379381,0.8920575952887752,282,5000,7,20260816,20260841
GNN,laptev,26,r,0.8300152160975733,0.7840453043995,0.8861099984107229,282,5000,7,20260816,20260842
GNN,laptev,27,r,0.8217550380109142,0.7747896650717061,0.8797763139186932,282,5000,7,20260816,20260843
GNN,laptev,28,r,0.8129666438253779,0.7642355772404607,0.87422576602195,282,5000,7,20260816,20260844
GNN,laptev,29,r,0.8040350201963539,0.7550020956291078,0.8671513754433927,282,5000,7,20260816,20260845
GNN,laptev,30,r,0.7929746298087849,0.746591308651704,0.8606892857631123,282,5000,7,20260816,20260846
GNN,east_siberian,1,r,0.9908219614763704,0.9871279896227017,0.9948661345941384,282,5000,7,20260816,20260817
GNN,east_siberian,2,r,0.9790069653568582,0.9691953498300752,0.9880929662625464,282,5000,7,20260816,20260818
GNN,east_siberian,3,r,0.9659609043679374,0.9495572160930864,0.980536123734606,282,5000,7,20260816,20260819
GNN,east_siberian,4,r,0.9533546599788,0.929928114605999,0.9731460703070804,282,5000,7,20260816,20260820
GNN,east_siberian,5,r,0.9403210578353004,0.9072894061694112,0.9655799829462536,282,5000,7,20260816,20260821
GNN,east_siberian,6,r,0.9274961111559954,0.8861572234726741,0.9577466594613908,282,5000,7,20260816,20260822
GNN,east_siberian,7,r,0.9134937599405024,0.8638149772505701,0.9486088289033466,282,5000,7,20260816,20260823
GNN,east_siberian,8,r,0.9002687482693282,0.8425328157643589,0.9397824305585292,282,5000,7,20260816,20260824
GNN,east_siberian,9,r,0.8868593059903835,0.8212973820532374,0.9304386101263562,282,5000,7,20260816,20260825
GNN,east_siberian,10,r,0.8751088053407281,0.8045962890909497,0.923123676407604,282,5000,7,20260816,20260826
GNN,east_siberian,11,r,0.863019672953273,0.7866089809725587,0.9135604538119078,282,5000,7,20260816,20260827
GNN,east_siberian,12,r,0.8528189767648557,0.7782627587301871,0.9062428427598151,282,5000,7,20260816,20260828
GNN,east_siberian,13,r,0.842520960474146,0.7626067797174092,0.8978244558950021,282,5000,7,20260816,20260829
GNN,east_siberian,14,r,0.8289269394051948,0.7406487970893378,0.8871747214657973,282,5000,7,20260816,20260830
GNN,east_siberian,15,r,0.8174281688330525,0.7191398863906772,0.878421960709508,282,5000,7,20260816,20260831
GNN,east_siberian,16,r,0.8073428544860899,0.7117794624688627,0.8707784464138165,282,5000,7,20260816,20260832
GNN,east_siberian,17,r,0.7952042893602386,0.688276395261008,0.8601286782705913,282,5000,7,20260816,20260833
GNN,east_siberian,18,r,0.7852979301348013,0.6799673445581336,0.8543293407238957,282,5000,7,20260816,20260834
GNN,east_siberian,19,r,0.7731360780643315,0.6722113542759052,0.8442199552717105,282,5000,7,20260816,20260835
GNN,east_siberian,20,r,0.7618754795282179,0.6548208546481222,0.8358451531755018,282,5000,7,20260816,20260836
GNN,east_siberian,21,r,0.7476761856882594,0.6419840087912978,0.8249999755895416,282,5000,7,20260816,20260837
GNN,east_siberian,22,r,0.7380933713331299,0.6294337064040106,0.8171010664469053,282,5000,7,20260816,20260838
GNN,east_siberian,23,r,0.7252208717196091,0.6118084211674502,0.8047750605920744,282,5000,7,20260816,20260839
GNN,east_siberian,24,r,0.7139700411293167,0.5977356738275789,0.7964750540011463,282,5000,7,20260816,20260840
GNN,east_siberian,25,r,0.7013469726608256,0.5845516721584693,0.7862464285870606,282,5000,7,20260816,20260841
GNN,east_siberian,26,r,0.6894744743427844,0.5738039353598164,0.7762437554819974,282,5000,7,20260816,20260842
GNN,east_siberian,27,r,0.6749943498325979,0.5589458848533659,0.7630836880258637,282,5000,7,20260816,20260843
GNN,east_siberian,28,r,0.6603542429259691,0.5373777793140185,0.7526504487568358,282,5000,7,20260816,20260844
GNN,east_siberian,29,r,0.6482764455128734,0.5314954605680291,0.7403586567425815,282,5000,7,20260816,20260845
GNN,east_siberian,30,r,0.6327873863154806,0.5088929834873003,0.727654263206775,282,5000,7,20260816,20260846
GNN,chukchi,1,r,0.985484888299272,0.9734525095520538,0.9923874752641544,282,5000,7,20260816,20260817
GNN,chukchi,2,r,0.968801219267832,0.9462398976687164,0.9821455593980748,282,5000,7,20260816,20260818
GNN,chukchi,3,r,0.9502741553751834,0.9168145705728727,0.9704947657373107,282,5000,7,20260816,20260819
GNN,chukchi,4,r,0.9353260689299366,0.8950743248850184,0.959213948121554,282,5000,7,20260816,20260820
GNN,chukchi,5,r,0.9173759749894124,0.8711430000927088,0.9446474327921353,282,5000,7,20260816,20260821
GNN,chukchi,6,r,0.9018955581501762,0.8493036862886588,0.9340325204354304,282,5000,7,20260816,20260822
GNN,chukchi,7,r,0.8827848716776665,0.8233078753175241,0.917949421693449,282,5000,7,20260816,20260823
GNN,chukchi,8,r,0.8677537093477994,0.8077774362857312,0.9030710202715286,282,5000,7,20260816,20260824
